5,0.52392578125
33,1.12567138671875
16,1.560821533203125
19,1.866912841796875
13,2.6770477294921875
40,3.0777435302734375
39,3.2481536865234375
17,3.6037139892578125
15,3.67620849609375
6,3.7239990234375
37,4.1878204345703125
2,4.323638916015625
24,4.4079132080078125
22,4.892730712890625
4,5.26324462890625
41,5.5647125244140625
10,5.746978759765625
49,5.98907470703125
46,6.039283752441406
48,6.198028564453125
43,6.349822998046875
36,6.802154541015625
42,6.8386077880859375
14,7.027374267578125
28,7.6607666015625
21,7.7779693603515625
27,8.63250732421875
32,9.205673217773438
12,9.42352294921875
47,9.717498779296875
7,10.1456298828125
25,10.667037963867188
11,10.6710205078125
44,10.965843200683594
38,11.062774658203125
45,11.075408935546875
34,11.665328979492188
1,12.07281494140625
26,13.46697998046875
8,13.874893188476562
3,14.434303283691406
9,15.641983032226562
29,19.405426025390625
31,21.408554077148438
30,26.041473388671875
23,26.07080078125
0,30.64666748046875
18,33.17903137207031
35,37.22076416015625
20,46.06536865234375
