346,0.0062103271484375
789,0.009063720703125
412,0.01763916015625
714,0.0182342529296875
673,0.0331268310546875
711,0.045989990234375
228,0.0462493896484375
609,0.056640625
768,0.076751708984375
743,0.0773773193359375
264,0.079254150390625
603,0.079803466796875
426,0.1041717529296875
304,0.10443115234375
222,0.120330810546875
762,0.133544921875
424,0.1336212158203125
878,0.1444854736328125
920,0.163482666015625
897,0.1669464111328125
117,0.1733245849609375
393,0.174957275390625
706,0.1763458251953125
704,0.1846160888671875
456,0.20587158203125
719,0.20758056640625
610,0.2139129638671875
400,0.2150421142578125
728,0.220489501953125
737,0.22491455078125
640,0.238189697265625
453,0.27685546875
689,0.2785491943359375
509,0.27862548828125
278,0.2923583984375
532,0.29449462890625
213,0.2955169677734375
617,0.299224853515625
672,0.3040618896484375
246,0.3090057373046875
636,0.318023681640625
621,0.3201446533203125
385,0.3271026611328125
445,0.3500518798828125
118,0.35198974609375
570,0.3791046142578125
49,0.3953857421875
352,0.3979339599609375
378,0.398345947265625
519,0.4111175537109375
665,0.412567138671875
567,0.4127655029296875
381,0.4188995361328125
709,0.4211578369140625
492,0.423858642578125
185,0.43096923828125
705,0.433349609375
746,0.4359283447265625
708,0.4379730224609375
846,0.44500732421875
676,0.460235595703125
724,0.46044921875
430,0.4615325927734375
797,0.472991943359375
398,0.4774169921875
742,0.477569580078125
348,0.48248291015625
639,0.4854278564453125
120,0.486358642578125
871,0.4903411865234375
700,0.49200439453125
70,0.4922637939453125
382,0.52313232421875
486,0.5243377685546875
817,0.5285491943359375
254,0.5291900634765625
411,0.5367279052734375
696,0.537811279296875
641,0.53790283203125
803,0.5487213134765625
703,0.55169677734375
433,0.553070068359375
167,0.555206298828125
305,0.5585784912109375
512,0.5588836669921875
434,0.5615997314453125
248,0.56964111328125
159,0.5777435302734375
898,0.586029052734375
868,0.609130859375
33,0.6109161376953125
116,0.6185455322265625
702,0.6188812255859375
825,0.623504638671875
793,0.628662109375
62,0.6375274658203125
197,0.6411285400390625
831,0.64215087890625
801,0.652130126953125
420,0.6607818603515625
571,0.66278076171875
446,0.668243408203125
661,0.668731689453125
490,0.6689453125
758,0.6700286865234375
895,0.6738128662109375
600,0.67523193359375
128,0.696044921875
733,0.6971893310546875
687,0.7079925537109375
230,0.710479736328125
510,0.7164154052734375
408,0.727264404296875
172,0.729034423828125
544,0.7333221435546875
5,0.7337188720703125
900,0.7632598876953125
500,0.7652740478515625
19,0.7666473388671875
10,0.767059326171875
218,0.773712158203125
542,0.77447509765625
650,0.77978515625
357,0.781890869140625
893,0.791290283203125
170,0.7943115234375
152,0.7977294921875
539,0.807952880859375
839,0.812469482421875
344,0.8203887939453125
47,0.822845458984375
466,0.8254852294921875
908,0.8338775634765625
401,0.85272216796875
822,0.853515625
122,0.876861572265625
873,0.8885345458984375
607,0.899658203125
417,0.900390625
202,0.90045166015625
312,0.90570068359375
371,0.941436767578125
145,0.9519805908203125
303,0.954681396484375
399,0.95526123046875
919,0.9622955322265625
729,0.9638519287109375
646,0.96728515625
292,0.97027587890625
508,1.00164794921875
409,1.003143310546875
503,1.0177154541015625
452,1.0274200439453125
686,1.0423126220703125
177,1.053802490234375
195,1.054779052734375
245,1.0560150146484375
265,1.056976318359375
308,1.0623779296875
437,1.064910888671875
884,1.068115234375
883,1.07598876953125
735,1.079833984375
756,1.0810546875
720,1.0923614501953125
269,1.11492919921875
677,1.1250762939453125
250,1.12945556640625
266,1.131195068359375
184,1.138275146484375
126,1.1413116455078125
391,1.14581298828125
715,1.1505584716796875
806,1.152069091796875
485,1.1535186767578125
613,1.160797119140625
841,1.1634521484375
280,1.1768341064453125
134,1.1783905029296875
226,1.203887939453125
890,1.205108642578125
685,1.2087860107421875
332,1.2137451171875
458,1.2166595458984375
552,1.217132568359375
865,1.26715087890625
209,1.2794342041015625
493,1.291412353515625
416,1.29901123046875
211,1.310760498046875
587,1.3112945556640625
494,1.3218994140625
772,1.3255157470703125
108,1.328460693359375
644,1.3336334228515625
655,1.3660888671875
853,1.3708648681640625
699,1.3807525634765625
794,1.3957672119140625
759,1.41436767578125
429,1.446563720703125
347,1.4473114013671875
568,1.4503631591796875
334,1.4542236328125
447,1.4604644775390625
517,1.46771240234375
863,1.48193359375
721,1.50750732421875
581,1.515380859375
259,1.516357421875
862,1.5243072509765625
796,1.534027099609375
142,1.541046142578125
212,1.5435333251953125
554,1.546295166015625
833,1.550140380859375
306,1.552703857421875
236,1.58770751953125
203,1.5982513427734375
799,1.60394287109375
281,1.6151275634765625
325,1.6339111328125
710,1.6396636962890625
323,1.6398773193359375
907,1.660125732421875
547,1.6814727783203125
207,1.681793212890625
903,1.681854248046875
850,1.6822662353515625
583,1.6999664306640625
319,1.71337890625
174,1.718292236328125
612,1.7270355224609375
139,1.765594482421875
421,1.765655517578125
642,1.7689361572265625
809,1.800689697265625
725,1.8007965087890625
454,1.81793212890625
379,1.81964111328125
268,1.831085205078125
828,1.8539276123046875
563,1.8603973388671875
787,1.8766021728515625
397,1.8856964111328125
601,1.9002685546875
579,1.9149627685546875
906,1.9214324951171875
173,1.922576904296875
178,1.9272308349609375
135,1.930511474609375
227,1.9328460693359375
824,1.942901611328125
335,1.9438018798828125
215,1.94696044921875
530,1.9480133056640625
298,1.9602813720703125
495,1.96075439453125
162,1.969696044921875
842,1.971649169921875
137,1.9857025146484375
188,2.0132293701171875
753,2.0152587890625
168,2.0216827392578125
836,2.0266265869140625
238,2.033355712890625
341,2.041656494140625
158,2.04241943359375
148,2.0495452880859375
909,2.05029296875
299,2.0537567138671875
376,2.053802490234375
572,2.0777587890625
204,2.0838775634765625
834,2.0926971435546875
647,2.099029541015625
438,2.1142578125
881,2.1190338134765625
741,2.132843017578125
616,2.133575439453125
189,2.1368865966796875
534,2.137115478515625
826,2.143096923828125
377,2.1555633544921875
327,2.1565704345703125
242,2.163482666015625
723,2.167449951171875
769,2.1741485595703125
575,2.1966705322265625
46,2.199951171875
287,2.204010009765625
874,2.2064208984375
234,2.207855224609375
360,2.212738037109375
590,2.2186737060546875
658,2.22271728515625
156,2.24554443359375
807,2.24859619140625
90,2.248779296875
449,2.2611846923828125
666,2.28076171875
351,2.297210693359375
223,2.3006744384765625
181,2.3040924072265625
78,2.305908203125
422,2.30621337890625
157,2.30987548828125
693,2.311187744140625
97,2.32830810546875
13,2.33251953125
271,2.336456298828125
861,2.33831787109375
199,2.3531951904296875
403,2.364013671875
582,2.3676300048828125
814,2.3715972900390625
333,2.3851470947265625
606,2.3899383544921875
506,2.392425537109375
74,2.3934173583984375
317,2.40838623046875
415,2.4229736328125
275,2.425506591796875
518,2.4306793212890625
67,2.438232421875
576,2.449737548828125
440,2.483734130859375
383,2.4947509765625
558,2.502899169921875
331,2.50469970703125
273,2.510101318359375
127,2.5185699462890625
913,2.51947021484375
879,2.5343017578125
263,2.536468505859375
277,2.5404510498046875
597,2.545257568359375
459,2.564971923828125
284,2.584869384765625
690,2.591705322265625
462,2.592437744140625
727,2.5972442626953125
487,2.5998687744140625
114,2.6049041748046875
463,2.6118316650390625
103,2.6140899658203125
599,2.62628173828125
196,2.6432647705078125
678,2.64599609375
171,2.646209716796875
688,2.65264892578125
365,2.65679931640625
