68,-502,502
737,-502,502
309,-500,500
590,-498,498
902,-498,498
474,-497,497
803,496,496
409,-495,495
858,-494,494
316,493,493
366,-491,491
340,-487,487
114,481,481
524,478,478
881,478,478
363,477,477
374,-475,475
899,471,471
251,-465,465
211,464,464
645,463,463
644,-458,458
380,456,456
672,-453,453
85,-450,450
652,445,445
423,-440,440
448,-440,440
351,-436,436
679,-436,436
694,434,434
125,433,433
520,431,431
228,-431,431
514,-429,429
187,426,426
161,421,421
823,419,419
267,-417,417
718,-417,417
234,413,413
604,-413,413
711,-412,412
453,-410,410
584,-410,410
246,-409,409
359,404,404
343,403,403
650,-402,402
130,395,395
743,395,395
853,-392,392
660,-390,390
256,388,388
452,-386,386
494,381,381
797,379,379
847,379,379
1,-377,377
555,373,373
281,-368,368
327,-367,367
704,365,365
128,361,361
408,-361,361
831,-361,361
447,-360,360
444,-358,358
794,-357,357
852,-357,357
695,-356,356
92,-354,354
810,352,352
559,-350,350
213,-339,339
809,-339,339
900,338,338
160,-337,337
532,-336,336
558,-336,336
372,335,335
131,-332,332
458,-330,330
744,329,329
6,-329,329
301,327,327
179,-327,327
824,-324,324
268,-322,322
4,-322,322
529,-322,322
395,314,314
779,-312,312
697,309,309
602,308,308
500,-307,307
218,306,306
497,303,303
918,-297,297
535,-296,296
830,-295,295
460,294,294
595,289,289
850,-287,287
589,279,279
772,277,277
296,-271,271
119,-269,269
816,266,266
399,-265,265
41,-264,264
490,-262,262
386,-261,261
353,259,259
488,259,259
870,-257,257
323,255,255
643,255,255
608,253,253
108,249,249
360,248,248
206,-248,248
379,244,244
171,-244,244
857,243,243
22,-241,241
791,-240,240
480,236,236
427,235,235
788,-234,234
882,-231,231
748,228,228
203,227,227
421,217,217
774,-216,216
91,215,215
322,213,213
570,-213,213
845,211,211
865,-209,209
27,208,208
563,207,207
911,207,207
400,-207,207
705,-205,205
348,-204,204
790,-204,204
569,198,198
101,196,196
860,195,195
397,-189,189
808,187,187
593,-187,187
58,186,186
556,178,178
264,177,177
795,-173,173
688,172,172
259,171,171
406,171,171
693,171,171
336,170,170
387,166,166
140,-165,165
605,-163,163
134,-159,159
635,-159,159
370,-153,153
112,152,152
848,-151,151
462,149,149
214,-149,149
233,-146,146
254,-145,145
127,-143,143
561,-141,141
99,-140,140
463,-138,138
517,-132,132
832,-131,131
239,130,130
545,-130,130
416,-129,129
581,126,126
201,125,125
298,124,124
787,123,123
578,-123,123
276,122,122
864,-119,119
674,-114,114
750,-114,114
599,105,105
381,101,101
745,101,101
904,-101,101
362,-99,99
277,-98,98
880,97,97
572,94,94
124,93,93
503,91,91
191,90,90
282,90,90
761,-90,90
113,-89,89
174,-88,88
669,82,82
430,-80,80
770,-78,78
751,76,76
194,-76,76
121,-74,74
719,72,72
505,69,69
382,-69,69
908,-67,67
190,66,66
350,-66,66
129,-65,65
232,63,63
510,-63,63
126,-60,60
720,-57,57
890,55,55
920,47,47
883,-47,47
438,-46,46
888,44,44
546,40,40
432,35,35
630,-35,35
231,33,33
325,30,30
102,-30,30
292,-30,30
346,-29,29
538,28,28
568,-28,28
178,-27,27
269,26,26
88,-26,26
295,25,25
384,-25,25
333,19,19
798,-17,17
284,-12,12
193,-11,11
676,10,10
375,-10,10
260,7,7
257,5,5
721,5,5
202,4,4
