10,0.049896240234375
30,0.07489013671875
44,0.0777740478515625
33,0.71514892578125
38,0.95452880859375
11,1.47955322265625
48,1.56842041015625
24,1.671600341796875
40,1.6838531494140625
13,2.342926025390625
31,2.373260498046875
7,2.72210693359375
25,3.2956390380859375
8,3.417633056640625
27,3.431121826171875
23,4.1156463623046875
49,5.0201873779296875
2,5.106048583984375
20,5.23291015625
18,5.8920135498046875
0,6.189544677734375
15,6.7518768310546875
41,7.0674285888671875
39,7.169769287109375
9,7.853973388671875
45,9.2763671875
34,9.536056518554688
16,10.043655395507812
32,11.375335693359375
17,11.6644287109375
36,11.82464599609375
47,11.8673095703125
19,13.91644287109375
6,14.436767578125
4,15.336257934570312
29,15.347274780273438
22,17.941680908203125
26,18.737716674804688
42,20.23382568359375
12,22.424819946289062
21,22.4661865234375
35,23.175613403320312
5,23.19769287109375
43,23.608306884765625
37,24.122039794921875
3,25.389495849609375
28,25.517593383789062
14,30.221221923828125
46,34.419097900390625
1,35.364715576171875
